[  -0.81087976   -0.4249301     0.40237846 -397.46014187],[   0.3328007    -0.90040523   -0.28020369 -271.85294445],[ 4.81370659e-01 -9.32996668e-02  8.71537412e-01 -1.16556339e+02],[0. 0. 0. 1.]
[  -0.81493893   -0.40962202    0.4099809  -399.15783114],[   0.31850613   -0.90756058   -0.27365605 -271.18658836],[ 4.84178050e-01 -9.24315340e-02  8.70073576e-01 -1.15684937e+02],[0. 0. 0. 1.]
[  -0.81729899   -0.40190017    0.41291478 -401.10656488],[   0.31129882   -0.91099329   -0.2705259  -270.43003521],[ 4.84886998e-01 -9.25606602e-02  8.69664949e-01 -1.14679150e+02],[0. 0. 0. 1.]
[  -0.81985723   -0.40527086    0.40446217 -402.99335966],[   0.31400037   -0.90894354   -0.27427252 -269.66893445],[ 4.78787934e-01 -9.78630404e-02  8.72459133e-01 -1.13701408e+02],[0. 0. 0. 1.]
[  -0.81544998   -0.41054544    0.40803648 -404.81739049],[   0.31298874   -0.90573411   -0.28580372 -268.91923336],[ 4.86907977e-01 -1.05347816e-01  8.67076963e-01 -1.12745864e+02],[0. 0. 0. 1.]
[  -0.81486936   -0.41266125    0.40706096 -406.56226377],[   0.31847606   -0.9055029    -0.28042379 -268.21701179],[ 4.84314913e-01 -9.88695815e-02  8.69289291e-01 -1.11836970e+02],[0. 0. 0. 1.]
[-8.12840180e-01 -4.16343384e-01  4.07368419e-01 -4.08422453e+02],[   0.32434098   -0.90442084   -0.27717479 -267.44524087],[ 4.83832381e-01 -9.31725388e-02  8.70186822e-01 -1.10871802e+02],[0. 0. 0. 1.]
[  -0.80916666   -0.41200089    0.41893267 -410.1271997 ],[   0.32225016   -0.90735783   -0.26991963 -266.76125375],[ 4.91328972e-01 -8.34088480e-02  8.66971052e-01 -1.09981820e+02],[0. 0. 0. 1.]
[-8.14400521e-01 -4.02393221e-01  4.18128553e-01 -4.11889179e+02],[   0.31206758   -0.9111662    -0.26905386 -266.0641788 ],[ 4.89250054e-01 -8.86332370e-02  8.67628108e-01 -1.09057263e+02],[0. 0. 0. 1.]
[-8.15343839e-01 -3.88172498e-01  4.29577160e-01 -4.13720937e+02],[   0.29675522   -0.9172707    -0.26561402 -265.38595072],[ 4.97142599e-01 -8.90874920e-02  8.63083226e-01 -1.08095113e+02],[0. 0. 0. 1.]
[-8.15146295e-01 -3.84542428e-01  4.33201614e-01 -4.15532937e+02],[   0.29238602   -0.91874344   -0.26536939 -264.71205292],[ 5.00046930e-01 -8.96527827e-02  8.61345138e-01 -1.07131269e+02],[0. 0. 0. 1.]
[-8.16519924e-01 -3.81580975e-01  4.33233393e-01 -4.17294705e+02],[ 2.91451506e-01 -9.20230178e-01 -2.61213399e-01 -2.64061689e+02],[ 4.98348506e-01 -8.70194204e-02  8.62598625e-01 -1.06197110e+02],[0. 0. 0. 1.]
[-8.17696483e-01 -3.80321162e-01  4.32120673e-01 -4.19030938e+02],[ 2.94885352e-01 -9.21437290e-01 -2.52974209e-01 -2.63417024e+02],[ 4.94383547e-01 -7.94300644e-02  8.65607171e-01 -1.05277116e+02],[0. 0. 0. 1.]
[-8.18348717e-01 -3.81143077e-01  4.30157333e-01 -4.20824652e+02],[ 2.98900064e-01 -9.21527099e-01 -2.47884163e-01 -2.62741583e+02],[ 4.90880972e-01 -7.42816325e-02  8.68054209e-01 -1.04334613e+02],[0. 0. 0. 1.]
[-8.16431341e-01 -3.84308845e-01  4.30983268e-01 -4.22506269e+02],[ 3.01576674e-01 -9.20268208e-01 -2.49314932e-01 -2.62098456e+02],[ 4.92434134e-01 -7.35740235e-02  8.67234390e-01 -1.03440029e+02],[0. 0. 0. 1.]
[-8.11573653e-01 -3.82828675e-01  4.41350668e-01 -4.24223439e+02],[ 2.99777199e-01 -9.21250643e-01 -2.47852546e-01 -2.61448286e+02],[ 5.01479648e-01 -6.88437294e-02  8.62426057e-01 -1.02518185e+02],[0. 0. 0. 1.]
[-8.17038292e-01 -3.82152039e-01  4.31750215e-01 -4.25949598e+02],[ 3.00729870e-01 -9.21331301e-01 -2.46394355e-01 -2.60797091e+02],[ 4.91945093e-01 -7.14734365e-02  8.67687486e-01 -1.01597198e+02],[0. 0. 0. 1.]
[-8.16566617e-01 -3.92190319e-01  4.23563116e-01 -4.27725962e+02],[ 3.07646193e-01 -9.16539517e-01 -2.55556518e-01 -2.60090759e+02],[ 4.88439127e-01 -7.83713416e-02  8.69071431e-01 -1.00646532e+02],[0. 0. 0. 1.]
[-8.09552063e-01 -4.00935387e-01  4.28807968e-01 -4.29430767e+02],[   0.31089148   -0.91241409   -0.26617104 -259.40071006],[ 4.97967819e-01 -8.21665690e-02  8.63294102e-01 -9.97290773e+01],[0. 0. 0. 1.]
[-8.06655771e-01 -4.09670894e-01  4.26000265e-01 -4.31141793e+02],[   0.31914616   -0.908595     -0.26944545 -258.69305517],[ 4.97445671e-01 -8.13933802e-02  8.63668294e-01 -9.87996733e+01],[0. 0. 0. 1.]
[-8.04985367e-01 -4.11226702e-01  4.27657757e-01 -4.32810630e+02],[   0.31895308   -0.90775017   -0.27250423 -258.0074525 ],[ 5.00267420e-01 -8.29591600e-02  8.61887630e-01 -9.78844095e+01],[0. 0. 0. 1.]
[-8.06980685e-01 -4.11049111e-01  4.24052830e-01 -4.34510049e+02],[   0.32114716   -0.90801536   -0.26902156 -257.31112951],[ 4.95627560e-01 -8.09118454e-02  8.64758114e-01 -9.69715482e+01],[0. 0. 0. 1.]
[-8.10510353e-01 -4.03868110e-01  4.24221072e-01 -4.36209662e+02],[   0.31304822   -0.9108363    -0.26903169 -256.63940097],[ 4.95049269e-01 -8.52513137e-02  8.64672444e-01 -9.60637325e+01],[0. 0. 0. 1.]
[-8.09588304e-01 -4.03252638e-01  4.26560767e-01 -4.37891665e+02],[   0.31092932   -0.91096126   -0.27105819 -255.98086335],[ 4.97885265e-01 -8.68152944e-02  8.62886648e-01 -9.51595686e+01],[0. 0. 0. 1.]
[-8.03661282e-01 -4.08647930e-01  4.32591508e-01 -4.39694993e+02],[   0.30941709   -0.90789672   -0.2828155  -255.24745934],[ 5.08320381e-01 -9.34366615e-02  8.56084097e-01 -9.41609199e+01],[0. 0. 0. 1.]
[-8.05453379e-01 -4.07585401e-01  4.30254569e-01 -4.41387901e+02],[   0.3199372    -0.91013305   -0.26324518 -254.58376249],[ 4.98883796e-01 -7.43772808e-02  8.63471469e-01 -9.32312599e+01],[0. 0. 0. 1.]
[-8.05144365e-01 -4.12479801e-01  4.26148993e-01 -4.43110862e+02],[   0.32562781   -0.90799618   -0.26364649 -253.86256233],[ 4.95690509e-01 -7.35075241e-02  8.65382900e-01 -9.22866351e+01],[0. 0. 0. 1.]
[-8.05223084e-01 -4.12319441e-01  4.26155445e-01 -4.44875063e+02],[   0.32540968   -0.90805578   -0.26371051 -253.13091319],[ 4.95705888e-01 -7.36706859e-02  8.65360216e-01 -9.13303040e+01],[0. 0. 0. 1.]
[-8.09308761e-01 -4.01920714e-01  4.28344568e-01 -4.46632938e+02],[   0.31496105   -0.9124812    -0.26110838 -252.4432419 ],[ 4.95801235e-01 -7.64054461e-02  8.65068404e-01 -9.03875095e+01],[0. 0. 0. 1.]
[-8.05973464e-01 -3.94670692e-01  4.41182299e-01 -4.48380610e+02],[   0.30553016   -0.91570925   -0.2610132  -251.77437338],[ 5.07008972e-01 -7.55752147e-02  8.58621156e-01 -8.94388495e+01],[0. 0. 0. 1.]
[-8.04729281e-01 -3.93301725e-01  4.44662273e-01 -4.50122533e+02],[   0.30402487   -0.916401     -0.26034226 -251.09860879],[ 5.09882010e-01 -7.43166506e-02  8.57028221e-01 -8.84858528e+01],[0. 0. 0. 1.]
[-8.14097178e-01 -3.99420909e-01  4.21555124e-01 -4.51882651e+02],[   0.31100497   -0.912901     -0.26436277 -250.39014799],[ 4.90430114e-01 -8.41112526e-02  8.67412013e-01 -8.75340202e+01],[0. 0. 0. 1.]
[-8.12854263e-01 -4.08719685e-01  4.14989356e-01 -4.53625821e+02],[   0.32057033   -0.90877616   -0.26713395 -249.67050267],[ 4.86315337e-01 -8.41076906e-02  8.69725985e-01 -8.66013651e+01],[0. 0. 0. 1.]
[-8.03383410e-01 -4.25877289e-01  4.16177403e-01 -4.55399769e+02],[   0.34205874   -0.9021586    -0.26287959 -248.88466228],[ 4.87412470e-01 -6.88359822e-02  8.70454302e-01 -8.56686561e+01],[0. 0. 0. 1.]
[-8.02091172e-01 -4.33161260e-01  4.11121727e-01 -4.57136971e+02],[ 3.60544862e-01 -9.00028176e-01 -2.44860540e-01 -2.48091081e+02],[ 4.76085238e-01 -4.81726510e-02  8.78078722e-01 -8.47496937e+01],[0. 0. 0. 1.]
[-7.96988939e-01 -4.49819353e-01  4.03077140e-01 -4.58871413e+02],[ 3.88699406e-01 -8.92774260e-01 -2.27743039e-01 -2.47238512e+02],[ 4.62300122e-01 -2.48328383e-02  8.86375726e-01 -8.38566793e+01],[0. 0. 0. 1.]
[-7.84610251e-01 -4.70187167e-01  4.04117288e-01 -4.60575375e+02],[ 4.19503576e-01 -8.82561960e-01 -2.12370280e-01 -2.46313906e+02],[ 4.56512326e-01  2.90074861e-03  8.89712359e-01 -8.29914253e+01],[0. 0. 0. 1.]
[-7.66344933e-01 -4.94533719e-01  4.10063221e-01 -4.62177728e+02],[ 4.45630532e-01 -8.68975196e-01 -2.15163980e-01 -2.45352817e+02],[ 4.62740611e-01  1.78468658e-02  8.86314062e-01 -8.21447001e+01],[0. 0. 0. 1.]
[-7.43258422e-01 -5.27285026e-01  4.11749219e-01 -4.63761799e+02],[ 4.78045473e-01 -8.49159653e-01 -2.24500355e-01 -2.44290097e+02],[ 4.68016500e-01  2.99730707e-02  8.83211283e-01 -8.12797485e+01],[0. 0. 0. 1.]
[-7.20745952e-01 -5.60073184e-01  4.08464567e-01 -4.65261744e+02],[ 5.11825720e-01 -8.27360496e-01 -2.31320216e-01 -2.43173953e+02],[ 4.67503696e-01  4.23395617e-02  8.82976588e-01 -8.04273442e+01],[0. 0. 0. 1.]
[-7.10735617e-01 -5.75892224e-01  4.03983947e-01 -4.66219230e+02],[ 5.27374846e-01 -8.16260180e-01 -2.35786111e-01 -2.45385279e+02],[ 4.65543397e-01  4.54693848e-02  8.83856256e-01 -8.05273349e+01],[0. 0. 0. 1.]
[-7.15608532e-01 -5.71116798e-01  4.02156725e-01 -4.67031636e+02],[ 5.24436799e-01 -8.19590573e-01 -2.30732175e-01 -2.47523495e+02],[ 4.61378882e-01  4.57918723e-02  8.86020672e-01 -8.06842363e+01],[0. 0. 0. 1.]
[-6.99034172e-01 -5.95678554e-01  3.95623921e-01 -4.68177622e+02],[ 5.52074037e-01 -8.01195774e-01 -2.30867039e-01 -2.49699395e+02],[ 4.54494758e-01  5.70297456e-02  8.88921888e-01 -8.07355352e+01],[0. 0. 0. 1.]
[-6.62090933e-01 -6.38523705e-01  3.92330313e-01 -4.69578810e+02],[ 5.96957012e-01 -7.65844393e-01 -2.39007721e-01 -2.51912778e+02],[ 4.53076066e-01  7.59594863e-02  8.88229832e-01 -8.07551127e+01],[0. 0. 0. 1.]
[-5.66825897e-01 -7.29796136e-01  3.82238149e-01 -4.71434705e+02],[ 6.96200549e-01 -6.72394214e-01 -2.51377837e-01 -2.51718489e+02],[  0.44046929   0.12362694   0.88921492 -79.8373235 ],[0. 0. 0. 1.]
[-4.09807843e-01 -8.35205805e-01  3.66727140e-01 -4.72226380e+02],[   0.81929517   -0.51377023   -0.25454973 -249.84335215],[  0.4010149    0.1961413    0.89482716 -79.08138638],[0. 0. 0. 1.]
[-2.70711103e-01 -8.88064099e-01  3.71561104e-01 -4.72758628e+02],[   0.8869151    -0.38015534   -0.2624186  -247.89148295],[  0.37429548   0.25850352   0.89054973 -78.39563908],[0. 0. 0. 1.]
[-1.36043949e-01 -9.19200454e-01  3.69543732e-01 -4.73023687e+02],[ 9.33284324e-01 -2.44052358e-01 -2.63474510e-01 -2.45760262e+02],[  0.33237391   0.30904526   0.89107722 -77.7737116 ],[0. 0. 0. 1.]
[-2.49586319e-02 -9.33934029e-01  3.56572990e-01 -4.73033101e+02],[ 9.58224954e-01 -1.24009602e-01 -2.57733497e-01 -2.43593204e+02],[  0.28492456   0.33524446   0.898014   -77.24084287],[0. 0. 0. 1.]
[ 4.74934509e-02 -9.33331387e-01  3.55860778e-01 -4.72919943e+02],[ 9.65322649e-01 -4.86704171e-02 -2.56482696e-01 -2.41546469e+02],[  0.25670324   0.35570172   0.8986544  -76.81401876],[0. 0. 0. 1.]
[ 1.09220447e-01 -9.24715986e-01  3.64652217e-01 -4.72690460e+02],[ 9.64238845e-01  9.44117560e-03 -2.64866597e-01 -2.39299631e+02],[  0.24148363   0.38054068   0.89267824 -76.36420616],[0. 0. 0. 1.]
[ 1.66858269e-01 -9.16487701e-01  3.63605023e-01 -4.72298016e+02],[ 9.61287840e-01  6.91986084e-02 -2.66715655e-01 -2.36897053e+02],[  0.21928066   0.3940328    0.89255484 -75.93632875],[0. 0. 0. 1.]
[ 2.05845151e-01 -9.10016042e-01  3.59859109e-01 -4.71872691e+02],[ 9.56755391e-01  1.09913359e-01 -2.69329122e-01 -2.34856048e+02],[  0.2055405    0.39973724   0.89328789 -75.60434215],[0. 0. 0. 1.]
[ 2.39268507e-01 -9.01714893e-01  3.60084480e-01 -4.71372397e+02],[ 9.51852786e-01  1.44637008e-01 -2.70289491e-01 -2.32738320e+02],[  0.19164252   0.40741918   0.89290691 -75.28686823],[0. 0. 0. 1.]
[ 2.69216756e-01 -8.93967816e-01  3.58251145e-01 -4.70788772e+02],[ 9.45800270e-01  1.75265696e-01 -2.73393096e-01 -2.30564828e+02],[  0.18161549   0.41243603   0.89269946 -74.98597137],[0. 0. 0. 1.]
[ 2.90938181e-01 -8.89826996e-01  3.51515138e-01 -4.70130702e+02],[ 9.41088985e-01  1.99974706e-01 -2.72693308e-01 -2.28350024e+02],[  0.17235573   0.41014392   0.89558666 -74.70530263],[0. 0. 0. 1.]
[ 3.07923800e-01 -8.83739767e-01  3.52401699e-01 -4.69425427e+02],[ 9.36855100e-01  2.17102502e-01 -2.74169701e-01 -2.26079121e+02],[  0.16578738   0.41457271   0.89478714 -74.42576146],[0. 0. 0. 1.]
[ 3.27129832e-01 -8.76265621e-01  3.53757876e-01 -4.68663407e+02],[   0.93153331    0.23609973   -0.27659104 -223.76390304],[  0.15884508   0.42001843   0.89350588 -74.15860005],[0. 0. 0. 1.]
[ 3.43147904e-01 -8.69930735e-01  3.54217494e-01 -4.67846736e+02],[   0.92741168    0.25403247   -0.27454522 -221.44222758],[  0.14885258   0.42271506   0.89395463 -73.91261445],[0. 0. 0. 1.]
[ 3.60253665e-01 -8.63458972e-01  3.53066425e-01 -4.66971813e+02],[   0.92149371    0.27050539   -0.27870445 -219.07038376],[  0.14514349   0.42575279   0.89312257 -73.67345057],[0. 0. 0. 1.]
[ 3.71208313e-01 -8.58864292e-01  3.52925653e-01 -4.66073371e+02],[   0.91768844    0.28137032   -0.28049719 -216.71942173],[  0.14160622   0.42799868   0.89261683 -73.44542418],[0. 0. 0. 1.]
[ 3.74915573e-01 -8.57948812e-01  3.51229481e-01 -4.65168085e+02],[   0.91629071    0.28535879   -0.28103683 -214.38501602],[  0.1408888    0.42719339   0.89311598 -73.22563667],[0. 0. 0. 1.]
[ 3.74544683e-01 -8.58125407e-01  3.51193774e-01 -4.64269793e+02],[   0.91664074    0.28566418   -0.27958135 -212.05702273],[  0.13959238   0.42663423   0.89358671 -73.00482953],[0. 0. 0. 1.]
[ 3.75808510e-01 -8.58427087e-01  3.49100129e-01 -4.63365783e+02],[   0.91574787    0.2862704    -0.2818778  -209.70057764],[  0.14203451   0.42561978   0.89368563 -72.76700264],[0. 0. 0. 1.]
[ 3.77494138e-01 -8.56090941e-01  3.52996427e-01 -4.62476354e+02],[   0.91461083    0.28505965   -0.28675429 -207.3861732 ],[  0.14486271   0.43110242   0.89059839 -72.53485395],[0. 0. 0. 1.]
[ 3.76550606e-01 -8.55096146e-01  3.56398965e-01 -4.61593875e+02],[   0.9155433     0.28478245   -0.28404124 -205.09983896],[  0.1413864    0.43325458   0.89011255 -72.3095446 ],[0. 0. 0. 1.]
[ 3.77528179e-01 -8.54499592e-01  3.56795349e-01 -4.60712723e+02],[   0.91505063    0.28518677   -0.2852207  -202.81520716],[  0.14196766   0.43416466   0.88957643 -72.0834078 ],[0. 0. 0. 1.]
[ 3.78785467e-01 -8.54135547e-01  3.56334166e-01 -4.59826135e+02],[   0.91433763    0.28579531   -0.28689326 -200.53329427],[  0.1432071    0.43448073   0.88922338 -71.86053435],[0. 0. 0. 1.]
[ 3.79456763e-01 -8.56883672e-01  3.48945466e-01 -4.58917211e+02],[   0.91377887    0.28799054   -0.28647796 -198.24527944],[  0.14498529   0.42756499   0.89228215 -71.63322415],[0. 0. 0. 1.]
[ 3.80275933e-01 -8.55630009e-01  3.51123202e-01 -4.58030728e+02],[   0.91340798    0.28785213   -0.28779684 -195.97390824],[  0.14517605   0.43016094   0.89100251 -71.40609819],[0. 0. 0. 1.]
[ 3.79667094e-01 -8.54728082e-01  3.53967234e-01 -4.57152842e+02],[   0.91404189    0.28753241   -0.28609881 -193.72332738],[  0.14275963   0.43216318   0.89042387 -71.18692604],[0. 0. 0. 1.]
[ 3.78827864e-01 -8.52905942e-01  3.59222637e-01 -4.56286571e+02],[   0.91443854    0.28522065   -0.28714341 -191.47965106],[  0.1424486    0.43726495   0.8879796  -70.96290294],[0. 0. 0. 1.]
[ 3.77838544e-01 -8.52479470e-01  3.61271073e-01 -4.55209960e+02],[   0.91532283    0.28519169   -0.28434102 -188.69195408],[  0.13936337   0.43811466   0.88805033 -70.69676289],[0. 0. 0. 1.]
[ 3.77414948e-01 -8.52584785e-01  3.61465269e-01 -4.54355785e+02],[   0.91468965    0.28227805   -0.28924376 -186.47455887],[  0.14457112   0.43979346   0.88638643 -70.47848534],[0. 0. 0. 1.]
[ 3.75258086e-01 -8.53108742e-01  3.62473232e-01 -4.53509082e+02],[   0.91395231    0.27536001   -0.29810743 -184.24808617],[  0.15450742   0.44315047   0.88303178 -70.23411316],[0. 0. 0. 1.]
[ 3.63112787e-01 -8.58400461e-01  3.62350318e-01 -4.52471044e+02],[   0.92037578    0.26988014   -0.28297197 -181.4883044 ],[  0.14511211   0.4362492    0.88804792 -69.94314347],[0. 0. 0. 1.]
[ 3.54525956e-01 -8.65621059e-01  3.53569693e-01 -4.51657535e+02],[   0.92259968    0.26234312   -0.28281781 -179.26914425],[  0.15205648   0.42646954   0.89162916 -69.71296379],[0. 0. 0. 1.]
[ 3.46442256e-01 -8.70333529e-01  3.49996160e-01 -4.50877629e+02],[   0.9239986     0.2522198    -0.28742261 -177.04592463],[  0.16187757   0.4229713    0.89156656 -69.46317128],[0. 0. 0. 1.]
[ 3.36330157e-01 -8.74609672e-01  3.49199007e-01 -4.50127509e+02],[   0.92655592    0.24099047   -0.28882127 -174.83843245],[  0.16845225   0.42069171   0.89142713 -69.19118933],[0. 0. 0. 1.]
[ 3.25637347e-01 -8.79772420e-01  3.46353586e-01 -4.49404419e+02],[   0.92904083    0.22968607   -0.29004731 -172.63403225],[  0.17562303   0.41622686   0.89213886 -68.90311962],[0. 0. 0. 1.]
[ 3.12506307e-01 -8.84204980e-01  3.47161865e-01 -4.48722518e+02],[   0.9328497     0.21669803   -0.28780794 -170.45095803],[  0.17925192   0.41379164   0.89254985 -68.61240773],[0. 0. 0. 1.]
[ 2.94337609e-01 -8.90783434e-01  3.46222825e-01 -4.48075681e+02],[   0.93707048    0.19781246   -0.28769629 -168.25832039],[  0.1877879    0.40911503   0.8929505  -68.29904042],[0. 0. 0. 1.]
[ 2.74113220e-01 -8.95206392e-01  3.51379365e-01 -4.47481340e+02],[   0.94111386    0.17451037   -0.28957008 -166.04381029],[  0.19790565   0.41006298   0.89032674 -67.95974221],[0. 0. 0. 1.]
[ 2.53484497e-01 -8.98080376e-01  3.59440187e-01 -4.46954424e+02],[ 9.44687399e-01  1.49883821e-01 -2.91720000e-01 -1.63854114e+02],[  0.20811374   0.41350511   0.88639844 -67.59898998],[0. 0. 0. 1.]
[ 2.36027395e-01 -9.00370143e-01  3.65547089e-01 -4.46472800e+02],[ 9.46666803e-01  1.28134726e-01 -2.95640756e-01 -1.61674764e+02],[  0.21934683   0.41583061   0.88259383 -67.21483805],[0. 0. 0. 1.]
[ 2.18050215e-01 -9.02112681e-01  3.72353078e-01 -4.46034015e+02],[ 9.49054183e-01  1.07069829e-01 -2.96364993e-01 -1.59497664e+02],[  0.22748684   0.4180057    0.87950041 -66.80926368],[0. 0. 0. 1.]
[ 2.02830225e-01 -9.02548407e-01  3.79824003e-01 -4.45636466e+02],[ 9.50392053e-01  8.80311375e-02 -2.98337836e-01 -1.57341390e+02],[  0.235828     0.42149364   0.87563021 -66.3949232 ],[0. 0. 0. 1.]
[ 1.93179496e-01 -9.02727391e-01  3.84402054e-01 -4.45262262e+02],[ 9.50162281e-01  7.44149024e-02 -3.02744219e-01 -1.55193297e+02],[  0.24469026   0.42372831   0.87211295 -65.96163202],[0. 0. 0. 1.]
[ 1.81632100e-01 -9.03825113e-01  3.87440248e-01 -4.44907526e+02],[ 9.51545221e-01  6.21206418e-02 -3.01168919e-01 -1.53063574e+02],[  0.248136     0.42336886   0.87131357 -65.52171789],[0. 0. 0. 1.]
[ 1.70742655e-01 -9.05145464e-01  3.89305324e-01 -4.44580695e+02],[ 9.51933375e-01  4.95619284e-02 -3.02268861e-01 -1.50946730e+02],[  0.25430257   0.42220292   0.87010051 -65.07277977],[0. 0. 0. 1.]
[ 1.60039194e-01 -9.06021159e-01  3.91807498e-01 -4.44279597e+02],[ 9.52349164e-01  3.73121136e-02 -3.02719138e-01 -1.48819288e+02],[  0.25965078   0.42158447   0.86881989 -64.60523055],[0. 0. 0. 1.]
[ 1.49852526e-01 -9.07600437e-01  3.92180657e-01 -4.43995473e+02],[ 9.52136723e-01  2.55861052e-02 -3.04599756e-01 -1.46686146e+02],[  0.2664205    0.41905465   0.86799385 -64.12457426],[0. 0. 0. 1.]
[ 1.39443357e-01 -9.09181474e-01  3.92357741e-01 -4.43734251e+02],[ 9.51966272e-01  1.40015624e-02 -3.05882613e-01 -1.44547680e+02],[  0.27260918   0.41616463   0.86746252 -63.63247105],[0. 0. 0. 1.]
[ 1.30371495e-01 -9.09796218e-01  3.94048366e-01 -4.43490806e+02],[ 9.51970684e-01  3.80945835e-03 -3.06165488e-01 -1.42403354e+02],[  0.27704709   0.41503774   0.86659597 -63.12395652],[0. 0. 0. 1.]
[ 1.23433961e-01 -9.11609255e-01  3.92087520e-01 -4.43254482e+02],[ 9.51250230e-01 -3.84126848e-03 -3.08396246e-01 -1.40262944e+02],[  0.28264299   0.41103991   0.86669437 -62.61356384],[0. 0. 0. 1.]
[ 1.22542022e-01 -9.12923638e-01  3.89299223e-01 -4.43021834e+02],[ 9.49461062e-01 -6.37625102e-03 -3.13820068e-01 -1.38112990e+02],[  0.28897603   0.4080806    0.86600409 -62.08925026],[0. 0. 0. 1.]
[ 1.15478897e-01 -9.12272122e-01  3.92968447e-01 -4.42805012e+02],[ 9.51493338e-01 -1.19867216e-02 -3.07435759e-01 -1.35960476e+02],[  0.28517548   0.4094092    0.86663663 -61.56518192],[0. 0. 0. 1.]
[ 1.12391056e-01 -9.10630002e-01  3.97644628e-01 -4.42601804e+02],[ 9.48398382e-01 -2.11004123e-02 -3.16378383e-01 -1.33775152e+02],[  0.29649411   0.41268362   0.86126852 -61.01488286],[0. 0. 0. 1.]
[ 1.03370287e-01 -9.11763197e-01  3.97495228e-01 -4.42405582e+02],[ 9.48320213e-01 -3.01949941e-02 -3.15875031e-01 -1.31581535e+02],[  0.30000559   0.40960485   0.8615222  -60.44410256],[0. 0. 0. 1.]
[ 9.44579931e-02 -9.14253878e-01  3.93976565e-01 -4.42219589e+02],[ 9.49211157e-01 -3.65967689e-02 -3.12504169e-01 -1.29388091e+02],[  0.30012642   0.40348547   0.86436312 -59.87441499],[0. 0. 0. 1.]
[ 1.01173807e-01 -9.13957800e-01  3.92994911e-01 -4.42029392e+02],[ 9.47181946e-01 -3.23424091e-02 -3.19061639e-01 -1.27174447e+02],[  0.30431928   0.40451837   0.86241212 -59.29607733],[0. 0. 0. 1.]
[ 1.06412652e-01 -9.18434587e-01  3.80991151e-01 -4.41804096e+02],[ 9.46541673e-01 -2.37820491e-02 -3.21703708e-01 -1.24955150e+02],[  0.30452456   0.39485735   0.8668059  -58.71915303],[0. 0. 0. 1.]
[ 1.09460743e-01 -9.20157769e-01  3.75936199e-01 -4.41576952e+02],[ 9.45980118e-01 -1.96870435e-02 -3.23626384e-01 -1.22720497e+02],[  0.3051884    0.39105255   0.868296   -58.13336095],[0. 0. 0. 1.]
[ 1.14152105e-01 -9.20215572e-01  3.74396312e-01 -4.41346287e+02],[ 9.47966484e-01 -1.18468806e-02 -3.18149644e-01 -1.20491133e+02],[  0.29720168   0.39123261   0.87098117 -57.5663264 ],[0. 0. 0. 1.]
[ 1.22972259e-01 -9.20547612e-01  3.70769360e-01 -4.41086510e+02],[ 9.46120356e-01 -4.02468804e-03 -3.23790170e-01 -1.18221136e+02],[  0.2995565    0.39060965   0.87045391 -56.99125099],[0. 0. 0. 1.]
[ 1.35866587e-01 -9.21687235e-01  3.63363332e-01 -4.40799797e+02],[ 9.42468831e-01  7.16920518e-03 -3.34217153e-01 -1.15955746e+02],[  0.30543866   0.38786756   0.86963555 -56.40609572],[0. 0. 0. 1.]
[ 1.37212586e-01 -9.20563114e-01  3.65699685e-01 -4.40511896e+02],[ 9.48062009e-01  1.50921283e-02 -3.17727327e-01 -1.13710158e+02],[  0.28696887   0.39030217   0.87482175 -55.84537111],[0. 0. 0. 1.]
[ 1.47365940e-01 -9.17341258e-01  3.69821978e-01 -4.40218146e+02],[ 9.46261270e-01  2.19334544e-02 -3.22658539e-01 -1.11470852e+02],[  0.28787652   0.39749709   0.87127675 -55.30263683],[0. 0. 0. 1.]
[ 1.54577640e-01 -9.14506994e-01  3.73875262e-01 -4.39911291e+02],[ 9.46480443e-01  2.85456227e-02 -3.21496374e-01 -1.09250174e+02],[  0.28333818   0.40356177   0.8699755  -54.7752539 ],[0. 0. 0. 1.]
[ 1.57150088e-01 -9.15288931e-01  3.70877369e-01 -4.39584549e+02],[ 9.48959516e-01  3.59647183e-02 -3.13340670e-01 -1.07047655e+02],[  0.27345875   0.40118912   0.874224   -54.26706565],[0. 0. 0. 1.]
[ 1.63650807e-01 -9.16320840e-01  3.65478497e-01 -4.39248721e+02],[ 9.46109622e-01  4.08343044e-02 -3.21261797e-01 -1.04849518e+02],[  0.27945482   0.39835748   0.87362253 -53.76244673],[0. 0. 0. 1.]
[ 1.62572375e-01 -9.18003724e-01  3.61717273e-01 -4.38916220e+02],[ 9.46140001e-01  4.10139192e-02 -3.21149431e-01 -1.02672945e+02],[  0.27998093   0.39444521   0.87522777 -53.2528942 ],[0. 0. 0. 1.]
[ 1.61711599e-01 -9.17774955e-01  3.62682355e-01 -4.38593752e+02],[ 9.47406663e-01  4.15332906e-02 -3.17325702e-01 -1.00491997e+02],[  0.27617019   0.39492293   0.87622252 -52.74109767],[0. 0. 0. 1.]
[ 1.64178353e-01 -9.17929848e-01  3.61178990e-01 -4.38267182e+02],[ 9.46188355e-01  4.30294520e-02 -3.20742986e-01 -9.83303256e+01],[  0.27887823   0.39440241   0.87559904 -52.23926273],[0. 0. 0. 1.]
[ 1.66697376e-01 -9.16692374e-01  3.63162604e-01 -4.37935099e+02],[ 9.46398491e-01  4.54078443e-02 -3.19793721e-01 -9.61637943e+01],[  0.27666203   0.39700531   0.87512565 -51.73371609],[0. 0. 0. 1.]
